CO2,Pressure,Temperature,Humidity, Room, Position, Sensor ID,time
684,96604,24.993,17.071,none,Calibration,B8:27:EB:0F:85:C3,1675756059
670,96607,24.758,23.674,none,Calibration,B8:27:EB:98:CF:BA,1675756065
746,96586,26.12,16.836,none,Calibration,B8:27:EB:B1:D5:C6,1675756067
682,96603,24.99,17.031,none,Calibration,B8:27:EB:0F:85:C3,1675756069
671,96607,24.787,23.719,none,Calibration,B8:27:EB:98:CF:BA,1675756075
745,96586,26.104,16.802,none,Calibration,B8:27:EB:B1:D5:C6,1675756077
682,96604,25.028,17.164,none,Calibration,B8:27:EB:0F:85:C3,1675756078
671,96607,24.801,23.764,none,Calibration,B8:27:EB:98:CF:BA,1675756085
745,96586,26.112,16.761,none,Calibration,B8:27:EB:B1:D5:C6,1675756087
683,96603,25.02,17.172,none,Calibration,B8:27:EB:0F:85:C3,1675756088
670,96607,24.774,23.849,none,Calibration,B8:27:EB:98:CF:BA,1675756095
746,96585,26.101,16.744,none,Calibration,B8:27:EB:B1:D5:C6,1675756096
684,96603,25.041,17.239,none,Calibration,B8:27:EB:0F:85:C3,1675756098
673,96607,24.777,23.828,none,Calibration,B8:27:EB:98:CF:BA,1675756105
746,96586,26.061,16.792,none,Calibration,B8:27:EB:B1:D5:C6,1675756106
685,96603,24.977,17.228,none,Calibration,B8:27:EB:0F:85:C3,1675756107
675,96613,24.804,23.831,none,Calibration,B8:27:EB:98:CF:BA,1675756114
747,96591,26.096,16.796,none,Calibration,B8:27:EB:B1:D5:C6,1675756116
686,96611,24.993,17.25,none,Calibration,B8:27:EB:0F:85:C3,1675756117
677,96606,24.753,23.718,none,Calibration,B8:27:EB:98:CF:BA,1675756124
746,96590,26.08,16.766,none,Calibration,B8:27:EB:B1:D5:C6,1675756125
686,96603,25.017,16.946,none,Calibration,B8:27:EB:0F:85:C3,1675756127
676,96614,24.822,23.57,none,Calibration,B8:27:EB:98:CF:BA,1675756133
747,96593,26.139,16.751,none,Calibration,B8:27:EB:B1:D5:C6,1675756135
686,96610,25.033,16.856,none,Calibration,B8:27:EB:0F:85:C3,1675756137
677,96616,24.846,23.504,none,Calibration,B8:27:EB:98:CF:BA,1675756143
747,96591,26.155,16.659,none,Calibration,B8:27:EB:B1:D5:C6,1675756145
686,96611,24.982,16.915,none,Calibration,B8:27:EB:0F:85:C3,1675756147
676,96606,24.817,23.501,none,Calibration,B8:27:EB:98:CF:BA,1675756153
747,96584,26.085,16.677,none,Calibration,B8:27:EB:B1:D5:C6,1675756155
686,96602,24.985,17.021,none,Calibration,B8:27:EB:0F:85:C3,1675756156
676,96605,24.795,23.559,none,Calibration,B8:27:EB:98:CF:BA,1675756163
747,96583,26.08,16.732,none,Calibration,B8:27:EB:B1:D5:C6,1675756165
684,96601,24.985,16.995,none,Calibration,B8:27:EB:0F:85:C3,1675756166
677,96605,24.809,23.562,none,Calibration,B8:27:EB:98:CF:BA,1675756173
747,96585,26.088,16.732,none,Calibration,B8:27:EB:B1:D5:C6,1675756174
685,96601,25.02,17.15,none,Calibration,B8:27:EB:0F:85:C3,1675756176
676,96610,24.745,23.71,none,Calibration,B8:27:EB:98:CF:BA,1675756183
747,96587,26.115,16.909,none,Calibration,B8:27:EB:B1:D5:C6,1675756184
685,96605,24.985,17.002,none,Calibration,B8:27:EB:0F:85:C3,1675756186
676,96605,24.801,23.646,none,Calibration,B8:27:EB:98:CF:BA,1675756192
748,96584,26.131,16.828,none,Calibration,B8:27:EB:B1:D5:C6,1675756194
687,96601,25.009,17.063,none,Calibration,B8:27:EB:0F:85:C3,1675756195
676,96605,24.82,23.567,none,Calibration,B8:27:EB:98:CF:BA,1675756202
750,96582,26.155,16.735,none,Calibration,B8:27:EB:B1:D5:C6,1675756204
685,96601,25.052,16.86,none,Calibration,B8:27:EB:0F:85:C3,1675756205
674,96609,24.82,23.406,none,Calibration,B8:27:EB:98:CF:BA,1675756212
751,96587,26.12,16.578,none,Calibration,B8:27:EB:B1:D5:C6,1675756213
684,96605,25.041,16.799,none,Calibration,B8:27:EB:0F:85:C3,1675756215
675,96604,24.787,23.561,none,Calibration,B8:27:EB:98:CF:BA,1675756221
750,96583,26.109,16.534,none,Calibration,B8:27:EB:B1:D5:C6,1675756223
686,96600,25.028,16.961,none,Calibration,B8:27:EB:0F:85:C3,1675756225
675,96609,24.761,23.374,none,Calibration,B8:27:EB:98:CF:BA,1675756231
750,96587,26.104,16.526,none,Calibration,B8:27:EB:B1:D5:C6,1675756233
687,96607,25.028,16.773,none,Calibration,B8:27:EB:0F:85:C3,1675756234
676,96606,24.785,23.377,none,Calibration,B8:27:EB:98:CF:BA,1675756241
750,96583,26.155,16.471,none,Calibration,B8:27:EB:B1:D5:C6,1675756243
685,96600,25.041,16.752,none,Calibration,B8:27:EB:0F:85:C3,1675756244
675,96604,24.817,23.429,none,Calibration,B8:27:EB:98:CF:BA,1675756251
748,96582,26.128,16.453,none,Calibration,B8:27:EB:B1:D5:C6,1675756253
686,96600,25.009,16.766,none,Calibration,B8:27:EB:0F:85:C3,1675756254
674,96604,24.777,23.397,none,Calibration,B8:27:EB:98:CF:BA,1675756261
747,96583,26.109,16.651,none,Calibration,B8:27:EB:B1:D5:C6,1675756262
685,96600,25.055,16.789,none,Calibration,B8:27:EB:0F:85:C3,1675756264
671,96604,24.82,23.483,none,Calibration,B8:27:EB:98:CF:BA,1675756270
746,96583,26.101,16.459,none,Calibration,B8:27:EB:B1:D5:C6,1675756272
683,96600,25.041,16.744,none,Calibration,B8:27:EB:0F:85:C3,1675756273
671,96604,24.777,23.469,none,Calibration,B8:27:EB:98:CF:BA,1675756280
747,96583,26.061,16.732,none,Calibration,B8:27:EB:B1:D5:C6,1675756283
682,96600,25.052,16.664,none,Calibration,B8:27:EB:0F:85:C3,1675756284
673,96604,24.787,23.262,none,Calibration,B8:27:EB:98:CF:BA,1675756291
747,96583,26.101,16.656,none,Calibration,B8:27:EB:B1:D5:C6,1675756293
683,96600,25.004,16.755,none,Calibration,B8:27:EB:0F:85:C3,1675756294
673,96604,24.793,23.464,none,Calibration,B8:27:EB:98:CF:BA,1675756301
749,96590,26.112,16.537,none,Calibration,B8:27:EB:B1:D5:C6,1675756303
683,96602,24.982,16.874,none,Calibration,B8:27:EB:0F:85:C3,1675756304
672,96607,24.801,23.231,none,Calibration,B8:27:EB:98:CF:BA,1675756311
749,96584,26.085,16.503,none,Calibration,B8:27:EB:B1:D5:C6,1675756312
683,96603,25.025,16.796,none,Calibration,B8:27:EB:0F:85:C3,1675756314
671,96603,24.779,23.28,none,Calibration,B8:27:EB:98:CF:BA,1675756321
748,96582,26.093,16.412,none,Calibration,B8:27:EB:B1:D5:C6,1675756322
684,96600,25.017,16.778,none,Calibration,B8:27:EB:0F:85:C3,1675756324
673,96602,24.817,23.41,none,Calibration,B8:27:EB:98:CF:BA,1675756330
746,96582,26.08,16.496,none,Calibration,B8:27:EB:B1:D5:C6,1675756332
682,96605,24.996,16.636,none,Calibration,B8:27:EB:0F:85:C3,1675756333
672,96612,24.774,23.136,none,Calibration,B8:27:EB:98:CF:BA,1675756340
742,96585,26.096,16.462,none,Calibration,B8:27:EB:B1:D5:C6,1675756342
682,96609,25.044,16.566,none,Calibration,B8:27:EB:0F:85:C3,1675756343
671,96603,24.795,23.072,none,Calibration,B8:27:EB:98:CF:BA,1675756350
741,96581,26.069,16.374,none,Calibration,B8:27:EB:B1:D5:C6,1675756351
681,96599,24.996,16.452,none,Calibration,B8:27:EB:0F:85:C3,1675756353
671,96602,24.817,23.043,none,Calibration,B8:27:EB:98:CF:BA,1675756359
741,96582,26.077,16.374,none,Calibration,B8:27:EB:B1:D5:C6,1675756361
681,96599,24.966,16.47,none,Calibration,B8:27:EB:0F:85:C3,1675756363
671,96602,24.761,23.143,none,Calibration,B8:27:EB:98:CF:BA,1675756369
740,96581,26.096,16.326,none,Calibration,B8:27:EB:B1:D5:C6,1675756371
680,96598,25.025,16.674,none,Calibration,B8:27:EB:0F:85:C3,1675756372
670,96602,24.779,23.078,none,Calibration,B8:27:EB:98:CF:BA,1675756379
740,96581,26.077,16.537,none,Calibration,B8:27:EB:B1:D5:C6,1675756380
680,96598,25.012,16.618,none,Calibration,B8:27:EB:0F:85:C3,1675756382
669,96602,24.804,23.22,none,Calibration,B8:27:EB:98:CF:BA,1675756389
741,96580,26.059,16.474,none,Calibration,B8:27:EB:B1:D5:C6,1675756390
680,96599,25.025,16.723,none,Calibration,B8:27:EB:0F:85:C3,1675756392
666,96601,24.812,23.168,none,Calibration,B8:27:EB:98:CF:BA,1675756398
738,96580,26.08,16.349,none,Calibration,B8:27:EB:B1:D5:C6,1675756400
679,96598,24.99,16.654,none,Calibration,B8:27:EB:0F:85:C3,1675756401
667,96600,24.75,23.214,none,Calibration,B8:27:EB:98:CF:BA,1675756408
738,96580,26.08,16.3,none,Calibration,B8:27:EB:B1:D5:C6,1675756410
679,96597,24.948,16.529,none,Calibration,B8:27:EB:0F:85:C3,1675756411
666,96601,24.82,23.083,none,Calibration,B8:27:EB:98:CF:BA,1675756418
740,96579,26.059,16.36,none,Calibration,B8:27:EB:B1:D5:C6,1675756420
677,96596,24.95,16.618,none,Calibration,B8:27:EB:0F:85:C3,1675756421
,,,none,Calibration,B8:27:EB:98:CF:BA,1675756427
740,96579,26.059,16.36,none,Calibration,B8:27:EB:B1:D5:C6,1675756428
677,96596,24.958,16.972,none,Calibration,B8:27:EB:0F:85:C3,1675756430
665,96600,24.801,23.49,none,Calibration,B8:27:EB:98:CF:BA,1675756436
738,96578,26.018,16.305,none,Calibration,B8:27:EB:B1:D5:C6,1675756438
677,96596,24.974,16.864,none,Calibration,B8:27:EB:0F:85:C3,1675756439
665,96599,24.777,23.245,none,Calibration,B8:27:EB:98:CF:BA,1675756446
734,96578,26.01,16.357,none,Calibration,B8:27:EB:B1:D5:C6,1675756448
676,96595,24.953,16.629,none,Calibration,B8:27:EB:0F:85:C3,1675756450
667,96601,24.774,23.249,none,Calibration,B8:27:EB:98:CF:BA,1675756456
731,96581,26.024,16.352,none,Calibration,B8:27:EB:B1:D5:C6,1675756458
675,96599,24.934,16.798000000000002,none,Calibration,B8:27:EB:0F:85:C3,1675756460
665,96604,24.761,23.338,none,Calibration,B8:27:EB:98:CF:BA,1675756467
733,96583,26.037,16.427,none,Calibration,B8:27:EB:B1:D5:C6,1675756468
675,96603,24.942,16.677,none,Calibration,B8:27:EB:0F:85:C3,1675756470
664,96599,24.809,23.216,none,Calibration,B8:27:EB:98:CF:BA,1675756477
734,96577,26.053,16.427,none,Calibration,B8:27:EB:B1:D5:C6,1675756478
676,96595,24.969,16.719,none,Calibration,B8:27:EB:0F:85:C3,1675756479
665,96599,24.766,23.258,none,Calibration,B8:27:EB:98:CF:BA,1675756486
734,96577,26.077,16.441,none,Calibration,B8:27:EB:B1:D5:C6,1675756488
677,96594,24.982,16.645,none,Calibration,B8:27:EB:0F:85:C3,1675756489
664,96598,24.812,23.117,none,Calibration,B8:27:EB:98:CF:BA,1675756496
732,96577,25.992,16.294,none,Calibration,B8:27:EB:B1:D5:C6,1675756498
678,96594,24.961,16.462,none,Calibration,B8:27:EB:0F:85:C3,1675756499
665,96598,24.812,23.033,none,Calibration,B8:27:EB:98:CF:BA,1675756505
731,96575,26.069,16.441,none,Calibration,B8:27:EB:B1:D5:C6,1675756507
678,96594,24.966,16.529,none,Calibration,B8:27:EB:0F:85:C3,1675756509
666,96597,24.804,23.127,none,Calibration,B8:27:EB:98:CF:BA,1675756515
733,96576,26.061,16.416,none,Calibration,B8:27:EB:B1:D5:C6,1675756517
675,96594,24.958,16.636,none,Calibration,B8:27:EB:0F:85:C3,1675756519
666,96596,24.795,23.121,none,Calibration,B8:27:EB:98:CF:BA,1675756525
734,96576,26.016,16.39,none,Calibration,B8:27:EB:B1:D5:C6,1675756527
676,96593,25.017,16.587,none,Calibration,B8:27:EB:0F:85:C3,1675756528
665,96597,24.779,23.297,none,Calibration,B8:27:EB:98:CF:BA,1675756535
735,96576,26.01,16.39,none,Calibration,B8:27:EB:B1:D5:C6,1675756536
677,96594,24.977,16.705,none,Calibration,B8:27:EB:0F:85:C3,1675756538
666,96597,24.804,23.284,none,Calibration,B8:27:EB:98:CF:BA,1675756544
736,96575,26.08,16.363,none,Calibration,B8:27:EB:B1:D5:C6,1675756546
676,96593,24.961,16.943,none,Calibration,B8:27:EB:0F:85:C3,1675756548
666,96597,24.793,23.443,none,Calibration,B8:27:EB:98:CF:BA,1675756554
735,96575,26.051,16.352,none,Calibration,B8:27:EB:B1:D5:C6,1675756556
677,96593,24.961,16.845,none,Calibration,B8:27:EB:0F:85:C3,1675756557
668,96596,24.82,23.127,none,Calibration,B8:27:EB:98:CF:BA,1675756564
734,96575,26.051,16.552,none,Calibration,B8:27:EB:B1:D5:C6,1675756565
678,96592,24.996,16.491,none,Calibration,B8:27:EB:0F:85:C3,1675756567
668,96596,24.774,23.019,none,Calibration,B8:27:EB:98:CF:BA,1675756573
734,96575,26.059,16.444,none,Calibration,B8:27:EB:B1:D5:C6,1675756576
678,96592,24.99,16.522,none,Calibration,B8:27:EB:0F:85:C3,1675756578
669,96596,24.769,23.175,none,Calibration,B8:27:EB:98:CF:BA,1675756584
736,96575,26.051,16.416,none,Calibration,B8:27:EB:B1:D5:C6,1675756587
680,96593,24.924,16.63,none,Calibration,B8:27:EB:0F:85:C3,1675756588
671,96596,24.774,23.481,none,Calibration,B8:27:EB:98:CF:BA,1675756595
735,96575,26.0,16.389,none,Calibration,B8:27:EB:B1:D5:C6,1675756597
681,96593,24.958,16.986,none,Calibration,B8:27:EB:0F:85:C3,1675756598
670,96597,24.785,23.336,none,Calibration,B8:27:EB:98:CF:BA,1675756605
738,96575,25.949,16.593,none,Calibration,B8:27:EB:B1:D5:C6,1675756606
681,96593,24.95,16.786,none,Calibration,B8:27:EB:0F:85:C3,1675756608
671,96597,24.731,23.316,none,Calibration,B8:27:EB:98:CF:BA,1675756615
739,96576,25.994,16.526,none,Calibration,B8:27:EB:B1:D5:C6,1675756616
681,96593,24.95,16.755,none,Calibration,B8:27:EB:0F:85:C3,1675756618
669,96597,24.787,23.301,none,Calibration,B8:27:EB:98:CF:BA,1675756624
740,96576,25.965,16.583,none,Calibration,B8:27:EB:B1:D5:C6,1675756626
682,96592,24.948,16.615,none,Calibration,B8:27:EB:0F:85:C3,1675756628
671,96597,24.769,23.298,none,Calibration,B8:27:EB:98:CF:BA,1675756634
741,96575,25.965,16.69,none,Calibration,B8:27:EB:B1:D5:C6,1675756636
680,96593,24.948,16.656,none,Calibration,B8:27:EB:0F:85:C3,1675756637
672,96597,24.787,23.388,none,Calibration,B8:27:EB:98:CF:BA,1675756644
740,96575,26.018,16.563,none,Calibration,B8:27:EB:B1:D5:C6,1675756646
683,96592,24.918,16.865,none,Calibration,B8:27:EB:0F:85:C3,1675756647
673,96596,24.761,23.178,none,Calibration,B8:27:EB:98:CF:BA,1675756654
740,96575,25.994,16.503,none,Calibration,B8:27:EB:B1:D5:C6,1675756655
684,96593,24.926,16.775,none,Calibration,B8:27:EB:0F:85:C3,1675756657
673,96596,24.795,23.272,none,Calibration,B8:27:EB:98:CF:BA,1675756663
744,96575,26.01,16.4,none,Calibration,B8:27:EB:B1:D5:C6,1675756665
687,96592,24.926,16.712,none,Calibration,B8:27:EB:0F:85:C3,1675756667
674,96597,24.795,23.168,none,Calibration,B8:27:EB:98:CF:BA,1675756673
744,96575,26.002,16.381,none,Calibration,B8:27:EB:B1:D5:C6,1675756675
684,96593,24.918,16.667,none,Calibration,B8:27:EB:0F:85:C3,1675756676
674,96597,24.779,23.242,none,Calibration,B8:27:EB:98:CF:BA,1675756683
744,96575,25.965,16.401,none,Calibration,B8:27:EB:B1:D5:C6,1675756684
684,96593,24.942,16.848,none,Calibration,B8:27:EB:0F:85:C3,1675756686
674,96596,24.742,23.411,none,Calibration,B8:27:EB:98:CF:BA,1675756693
745,96575,25.917,16.775,none,Calibration,B8:27:EB:B1:D5:C6,1675756694
686,96592,24.942,16.812,none,Calibration,B8:27:EB:0F:85:C3,1675756696
675,96596,24.761,23.377,none,Calibration,B8:27:EB:98:CF:BA,1675756702
747,96574,26.032,16.818,none,Calibration,B8:27:EB:B1:D5:C6,1675756704
686,96592,24.99,16.703,none,Calibration,B8:27:EB:0F:85:C3,1675756706
676,96596,24.731,23.187,none,Calibration,B8:27:EB:98:CF:BA,1675756712
747,96574,26.026,16.68,none,Calibration,B8:27:EB:B1:D5:C6,1675756714
685,96592,24.993,16.558,none,Calibration,B8:27:EB:0F:85:C3,1675756715
675,96596,24.766,23.089,none,Calibration,B8:27:EB:98:CF:BA,1675756722
746,96578,26.002,16.526,none,Calibration,B8:27:EB:B1:D5:C6,1675756724
687,96595,24.99,16.548000000000002,none,Calibration,B8:27:EB:0F:85:C3,1675756725
672,96599,24.766,23.155,none,Calibration,B8:27:EB:98:CF:BA,1675756732
747,96577,26.018,16.516,none,Calibration,B8:27:EB:B1:D5:C6,1675756733
686,96595,24.958,16.793,none,Calibration,B8:27:EB:0F:85:C3,1675756735
674,96600,24.812,23.33,none,Calibration,B8:27:EB:98:CF:BA,1675756741
748,96579,25.989,16.464,none,Calibration,B8:27:EB:B1:D5:C6,1675756743
684,96597,24.961,16.772,none,Calibration,B8:27:EB:0F:85:C3,1675756745
676,96598,24.701999999999998,23.237,none,Calibration,B8:27:EB:98:CF:BA,1675756751
746,96574,25.992,16.427,none,Calibration,B8:27:EB:B1:D5:C6,1675756752
684,96592,24.974,16.69,none,Calibration,B8:27:EB:0F:85:C3,1675756754
676,96596,24.737,23.2,none,Calibration,B8:27:EB:98:CF:BA,1675756761
746,96574,25.984,16.505,none,Calibration,B8:27:EB:B1:D5:C6,1675756762
682,96592,24.974,16.685,none,Calibration,B8:27:EB:0F:85:C3,1675756764
676,96596,24.723,23.237,none,Calibration,B8:27:EB:98:CF:BA,1675756771
747,96574,26.0,16.61,none,Calibration,B8:27:EB:B1:D5:C6,1675756772
681,96592,25.004,16.804,none,Calibration,B8:27:EB:0F:85:C3,1675756774
677,96596,24.75,23.402,none,Calibration,B8:27:EB:98:CF:BA,1675756780
748,96573,25.946,16.604,none,Calibration,B8:27:EB:B1:D5:C6,1675756782
682,96592,24.95,16.95,none,Calibration,B8:27:EB:0F:85:C3,1675756783
680,96595,24.726,23.497,none,Calibration,B8:27:EB:98:CF:BA,1675756790
747,96574,25.968,16.667,none,Calibration,B8:27:EB:B1:D5:C6,1675756791
683,96591,24.961,16.867,none,Calibration,B8:27:EB:0F:85:C3,1675756793
679,96595,24.779,23.461,none,Calibration,B8:27:EB:98:CF:BA,1675756800
749,96574,25.946,16.619,none,Calibration,B8:27:EB:B1:D5:C6,1675756801
685,96591,25.004,16.757,none,Calibration,B8:27:EB:0F:85:C3,1675756803
680,96595,24.761,23.254,none,Calibration,B8:27:EB:98:CF:BA,1675756810
750,96573,25.904,16.574,none,Calibration,B8:27:EB:B1:D5:C6,1675756811
684,96591,24.996,16.697,none,Calibration,B8:27:EB:0F:85:C3,1675756813
681,96595,24.779,23.345,none,Calibration,B8:27:EB:98:CF:BA,1675756819
750,96573,25.909,16.6,none,Calibration,B8:27:EB:B1:D5:C6,1675756821
686,96591,24.961,16.677,none,Calibration,B8:27:EB:0F:85:C3,1675756823
682,96595,24.766,23.358,none,Calibration,B8:27:EB:98:CF:BA,1675756829
751,96574,25.925,16.677,none,Calibration,B8:27:EB:B1:D5:C6,1675756831
688,96591,24.958,16.905,none,Calibration,B8:27:EB:0F:85:C3,1675756832
682,96595,24.779,23.405,none,Calibration,B8:27:EB:98:CF:BA,1675756839
750,96574,25.922,16.815,none,Calibration,B8:27:EB:B1:D5:C6,1675756840
690,96591,24.993,16.864,none,Calibration,B8:27:EB:0F:85:C3,1675756842
683,96595,24.795,23.472,none,Calibration,B8:27:EB:98:CF:BA,1675756849
749,96573,25.968,16.752,none,Calibration,B8:27:EB:B1:D5:C6,1675756850
690,96590,24.996,16.941,none,Calibration,B8:27:EB:0F:85:C3,1675756852
684,96594,24.774,23.565,none,Calibration,B8:27:EB:98:CF:BA,1675756858
750,96573,25.965,16.848,none,Calibration,B8:27:EB:B1:D5:C6,1675756860
690,96590,24.99,17.071,none,Calibration,B8:27:EB:0F:85:C3,1675756861
686,96594,24.787,23.608,none,Calibration,B8:27:EB:98:CF:BA,1675756868
752,96572,25.946,16.693,none,Calibration,B8:27:EB:B1:D5:C6,1675756871
691,96590,24.932,16.99,none,Calibration,B8:27:EB:0F:85:C3,1675756872
687,96594,24.793,23.6,none,Calibration,B8:27:EB:98:CF:BA,1675756879
752,96572,25.917,16.667,none,Calibration,B8:27:EB:B1:D5:C6,1675756881
695,96590,24.969,16.972,none,Calibration,B8:27:EB:0F:85:C3,1675756883
687,96594,24.801,23.471,none,Calibration,B8:27:EB:98:CF:BA,1675756889
753,96572,25.896,16.625,none,Calibration,B8:27:EB:B1:D5:C6,1675756891
695,96590,24.966,16.926,none,Calibration,B8:27:EB:0F:85:C3,1675756892
687,96593,24.777,23.338,none,Calibration,B8:27:EB:98:CF:BA,1675756899
755,96571,25.941,16.511,none,Calibration,B8:27:EB:B1:D5:C6,1675756900
696,96589,24.969,16.824,none,Calibration,B8:27:EB:0F:85:C3,1675756902
686,96593,24.785,23.484,none,Calibration,B8:27:EB:98:CF:BA,1675756909
755,96571,25.968,16.563,none,Calibration,B8:27:EB:B1:D5:C6,1675756910
697,96588,24.948,16.912,none,Calibration,B8:27:EB:0F:85:C3,1675756912
688,96592,24.745,23.48,none,Calibration,B8:27:EB:98:CF:BA,1675756918
758,96574,25.909,16.574,none,Calibration,B8:27:EB:B1:D5:C6,1675756920
698,96588,24.958,16.845,none,Calibration,B8:27:EB:0F:85:C3,1675756922
689,96596,24.769,23.374,none,Calibration,B8:27:EB:98:CF:BA,1675756928
758,96573,25.946,16.578,none,Calibration,B8:27:EB:B1:D5:C6,1675756930
698,96592,24.958,16.763,none,Calibration,B8:27:EB:0F:85:C3,1675756931
693,96592,24.758,23.254,none,Calibration,B8:27:EB:98:CF:BA,1675756938
759,96569,25.957,16.485,none,Calibration,B8:27:EB:B1:D5:C6,1675756940
698,96587,24.94,16.69,none,Calibration,B8:27:EB:0F:85:C3,1675756941
694,96591,24.793,23.272,none,Calibration,B8:27:EB:98:CF:BA,1675756948
757,96569,25.946,16.479,none,Calibration,B8:27:EB:B1:D5:C6,1675756950
696,96587,24.95,16.757,none,Calibration,B8:27:EB:0F:85:C3,1675756951
692,96591,24.809,23.414,none,Calibration,B8:27:EB:98:CF:BA,1675756957
758,96568,25.904,16.503,none,Calibration,B8:27:EB:B1:D5:C6,1675756959
697,96586,24.969,16.886,none,Calibration,B8:27:EB:0F:85:C3,1675756961
694,96590,24.774,23.341,none,Calibration,B8:27:EB:98:CF:BA,1675756967
758,96568,25.898,16.522,none,Calibration,B8:27:EB:B1:D5:C6,1675756969
696,96586,24.982,16.685,none,Calibration,B8:27:EB:0F:85:C3,1675756971
695,96590,24.753,23.271,none,Calibration,B8:27:EB:98:CF:BA,1675756977
759,96568,25.882,16.586,none,Calibration,B8:27:EB:B1:D5:C6,1675756979
697,96585,24.953,16.674,none,Calibration,B8:27:EB:0F:85:C3,1675756980
694,96590,24.787,23.396,none,Calibration,B8:27:EB:98:CF:BA,1675756987
758,96568,25.898,16.574,none,Calibration,B8:27:EB:B1:D5:C6,1675756988
698,96585,25.02,16.708,none,Calibration,B8:27:EB:0F:85:C3,1675756990
696,96589,24.785,23.336,none,Calibration,B8:27:EB:98:CF:BA,1675756996
759,96567,25.888,16.596,none,Calibration,B8:27:EB:B1:D5:C6,1675756998
697,96584,25.004,16.645,none,Calibration,B8:27:EB:0F:85:C3,1675756999
692,96588,24.793,23.204,none,Calibration,B8:27:EB:98:CF:BA,1675757006
761,96567,25.845,16.616,none,Calibration,B8:27:EB:B1:D5:C6,1675757008
697,96584,24.99,16.61,none,Calibration,B8:27:EB:0F:85:C3,1675757009
691,96588,24.817,23.187,none,Calibration,B8:27:EB:98:CF:BA,1675757016
759,96567,25.856,16.738,none,Calibration,B8:27:EB:B1:D5:C6,1675757017
696,96584,24.99,16.625,none,Calibration,B8:27:EB:0F:85:C3,1675757019
689,96588,24.844,23.121,none,Calibration,B8:27:EB:98:CF:BA,1675757025
758,96566,25.874,16.5,none,Calibration,B8:27:EB:B1:D5:C6,1675757027
696,96584,25.012,16.537,none,Calibration,B8:27:EB:0F:85:C3,1675757029
690,96588,24.795,23.165,none,Calibration,B8:27:EB:98:CF:BA,1675757036
756,96566,25.882,16.583,none,Calibration,B8:27:EB:B1:D5:C6,1675757037
696,96584,24.977,16.793,none,Calibration,B8:27:EB:0F:85:C3,1675757039
689,96588,24.804,23.28,none,Calibration,B8:27:EB:98:CF:BA,1675757045
756,96566,25.898,16.604,none,Calibration,B8:27:EB:B1:D5:C6,1675757047
695,96583,25.012,16.864,none,Calibration,B8:27:EB:0F:85:C3,1675757048
690,96587,24.812,23.396,none,Calibration,B8:27:EB:98:CF:BA,1675757055
756,96565,25.864,16.545,none,Calibration,B8:27:EB:B1:D5:C6,1675757057
696,96583,24.958,16.752,none,Calibration,B8:27:EB:0F:85:C3,1675757058
692,96587,24.777,23.272,none,Calibration,B8:27:EB:98:CF:BA,1675757065
756,96565,25.874,16.468,none,Calibration,B8:27:EB:B1:D5:C6,1675757066
696,96583,24.985,16.804,none,Calibration,B8:27:EB:0F:85:C3,1675757068
691,96587,24.801,23.419,none,Calibration,B8:27:EB:98:CF:BA,1675757074
755,96565,25.896,16.438,none,Calibration,B8:27:EB:B1:D5:C6,1675757076
697,96583,24.993,16.874,none,Calibration,B8:27:EB:0F:85:C3,1675757078
692,96586,24.804,23.408,none,Calibration,B8:27:EB:98:CF:BA,1675757084
754,96565,25.888,16.479,none,Calibration,B8:27:EB:B1:D5:C6,1675757086
698,96583,24.99,16.714,none,Calibration,B8:27:EB:0F:85:C3,1675757087
690,96586,24.828,23.226,none,Calibration,B8:27:EB:98:CF:BA,1675757094
752,96564,25.872,16.468,none,Calibration,B8:27:EB:B1:D5:C6,1675757096
699,96583,25.025,16.551,none,Calibration,B8:27:EB:0F:85:C3,1675757097
689,96586,24.801,23.139,none,Calibration,B8:27:EB:98:CF:BA,1675757104
749,96564,25.93,16.398,none,Calibration,B8:27:EB:B1:D5:C6,1675757105
699,96582,24.932,16.551,none,Calibration,B8:27:EB:0F:85:C3,1675757107
690,96586,24.809,23.22,none,Calibration,B8:27:EB:98:CF:BA,1675757114
748,96564,25.874,16.386,none,Calibration,B8:27:EB:B1:D5:C6,1675757115
701,96582,24.961,16.772,none,Calibration,B8:27:EB:0F:85:C3,1675757117
691,96586,24.787,23.245,none,Calibration,B8:27:EB:98:CF:BA,1675757123
749,96564,25.89,16.49,none,Calibration,B8:27:EB:B1:D5:C6,1675757125
700,96582,24.996,16.69,none,Calibration,B8:27:EB:0F:85:C3,1675757127
688,96585,24.83,23.199,none,Calibration,B8:27:EB:98:CF:BA,1675757133
750,96564,25.89,16.635,none,Calibration,B8:27:EB:B1:D5:C6,1675757135
699,96582,24.982,16.734,none,Calibration,B8:27:EB:0F:85:C3,1675757136
689,96585,24.82,23.199,none,Calibration,B8:27:EB:98:CF:BA,1675757143
749,96564,25.917,16.438,none,Calibration,B8:27:EB:B1:D5:C6,1675757145
700,96582,25.001,16.674,none,Calibration,B8:27:EB:0F:85:C3,1675757146
688,96585,24.812,23.097,none,Calibration,B8:27:EB:98:CF:BA,1675757153
750,96564,25.882,16.45,none,Calibration,B8:27:EB:B1:D5:C6,1675757154
698,96581,24.961,16.529,none,Calibration,B8:27:EB:0F:85:C3,1675757156
